file_name,label,x,y,w,h
单瑕疵图片/擦花/擦花20180911142623对照样本.jpg,1,1693,1815,867,84
单瑕疵图片/擦花/擦花20180911143456对照样本.jpg,1,834,1569,1726,181
单瑕疵图片/擦花/擦花20180911143509对照样本.jpg,1,1644,307,176,1488
单瑕疵图片/擦花/擦花20180911143608对照样本.jpg,1,326,728,318,173
单瑕疵图片/擦花/擦花20180911143724对照样本.jpg,1,101,1279,1015,183
单瑕疵图片/擦花/擦花20180912095556对照样本.jpg,1,748,1191,1000,316
单瑕疵图片/擦花/擦花20180915101303对照样本.jpg,1,2324,1185,112,326
单瑕疵图片/擦花/擦花20180915101401对照样本.jpg,1,505,1117,1537,98
单瑕疵图片/擦花/擦花20180915101808对照样本.jpg,1,0,863,2560,797
单瑕疵图片/擦花/擦花20180915101818对照样本.jpg,1,0,884,2560,787
单瑕疵图片/擦花/擦花20180915101834对照样本.jpg,1,0,901,1375,172
单瑕疵图片/擦花/擦花20180915102435对照样本.jpg,1,736,1454,229,412
单瑕疵图片/擦花/擦花20180915102543对照样本.jpg,1,899,1293,1561,63
单瑕疵图片/擦花/擦花20180915102713对照样本.jpg,1,632,550,112,151
单瑕疵图片/擦花/擦花20180915102831对照样本.jpg,1,1646,775,88,296
单瑕疵图片/擦花/擦花20180915103034对照样本.jpg,1,981,864,1579,300
单瑕疵图片/擦花/擦花20180915103055对照样本.jpg,1,0,871,405,212
单瑕疵图片/擦花/擦花20180915103305对照样本.jpg,1,909,752,90,145
单瑕疵图片/擦花/擦花20180915103448对照样本.jpg,1,1409,750,160,106
单瑕疵图片/擦花/擦花20180915103657对照样本.jpg,1,0,1410,2560,101
单瑕疵图片/擦花/擦花20180915103709对照样本.jpg,1,0,1083,2560,73
单瑕疵图片/擦花/擦花20180915104140对照样本.jpg,1,1991,1507,569,323
单瑕疵图片/擦花/擦花20180915104207对照样本.jpg,1,0,738,2560,59
单瑕疵图片/擦花/擦花20180915104224对照样本.jpg,1,0,501,2560,108
单瑕疵图片/擦花/擦花20180915104236对照样本.jpg,1,0,617,2560,121
单瑕疵图片/擦花/擦花20180915104246对照样本.jpg,1,0,681,2560,216
单瑕疵图片/擦花/擦花20180915104307对照样本.jpg,1,0,546,2560,600
单瑕疵图片/擦花/擦花20180915104332对照样本.jpg,1,1269,1242,1008,75
单瑕疵图片/擦花/擦花20180915104837对照样本.jpg,1,0,401,2560,884
单瑕疵图片/擦花/擦花20180915104909对照样本.jpg,1,1222,1787,298,43
单瑕疵图片/擦花/擦花20180915104937对照样本.jpg,1,83,899,2477,151
单瑕疵图片/擦花/擦花20180915104949对照样本.jpg,1,40,1415,74,47
单瑕疵图片/擦花/擦花20180915105001对照样本.jpg,1,695,550,125,1031
单瑕疵图片/擦花/擦花20180915105011对照样本.jpg,1,0,1542,2560,67
单瑕疵图片/擦花/擦花20180915105021对照样本.jpg,1,0,1656,2560,64
单瑕疵图片/擦花/擦花20180915105031对照样本.jpg,1,0,1605,2560,102
单瑕疵图片/擦花/擦花20180915105128对照样本.jpg,1,0,1397,1863,106
单瑕疵图片/擦花/擦花20180915105849对照样本.jpg,1,795,395,280,771
单瑕疵图片/擦花/擦花20180915105859对照样本.jpg,1,0,1303,2560,151
单瑕疵图片/擦花/擦花20180915105909对照样本.jpg,1,0,913,2250,666
单瑕疵图片/擦花/擦花20180915105919对照样本.jpg,1,0,1384,2560,166
单瑕疵图片/擦花/擦花20180915105928对照样本.jpg,1,0,809,2560,415
单瑕疵图片/擦花/擦花20180915105944对照样本.jpg,1,0,1142,2560,214
单瑕疵图片/擦花/擦花20180915110009对照样本.jpg,1,0,1203,2560,323
单瑕疵图片/擦花/擦花20180915110017对照样本.jpg,1,0,1356,2560,278
单瑕疵图片/擦花/擦花20180915110142对照样本.jpg,1,0,534,2560,571
单瑕疵图片/擦花/擦花20180915110227对照样本.jpg,1,0,1107,2560,190
单瑕疵图片/擦花/擦花20180915110238对照样本.jpg,1,0,920,2560,161
单瑕疵图片/擦花/擦花20180915110255对照样本.jpg,1,0,860,2560,66
单瑕疵图片/擦花/擦花20180915110327对照样本.jpg,1,181,340,333,241
单瑕疵图片/杂色/杂色20180903143617对照样本.jpg,8,0,431,2560,1489
单瑕疵图片/杂色/杂色20180903143653对照样本.jpg,8,0,421,2560,1499
单瑕疵图片/杂色/杂色20180904100437对照样本.jpg,8,0,799,2560,892
单瑕疵图片/杂色/杂色20180904103310对照样本.jpg,8,0,784,2560,918
单瑕疵图片/杂色/杂色20180922100743对照样本.jpg,8,0,884,2560,494
单瑕疵图片/杂色/杂色20180922100804对照样本.jpg,8,0,781,2560,483
单瑕疵图片/杂色/杂色20180922100823对照样本.jpg,8,0,622,2560,488
单瑕疵图片/杂色/杂色20180922100840对照样本.jpg,8,0,799,2560,494
单瑕疵图片/杂色/杂色20180922100853对照样本.jpg,8,0,869,2560,486
单瑕疵图片/杂色/杂色20180922100901对照样本.jpg,8,0,481,2560,488
单瑕疵图片/杂色/杂色20180922101013对照样本.jpg,8,0,802,2560,520
单瑕疵图片/杂色/杂色20180922101024对照样本.jpg,8,11,884,2549,553
单瑕疵图片/杂色/杂色20180922101040对照样本.jpg,8,8,667,2552,514
单瑕疵图片/杂色/杂色20180922101106对照样本.jpg,8,0,1146,2560,585
单瑕疵图片/杂色/杂色20180922101117对照样本.jpg,8,0,799,2560,533
单瑕疵图片/杂色/杂色20180922101141对照样本.jpg,8,0,575,2560,492
单瑕疵图片/杂色/杂色20180922101147对照样本.jpg,8,2,952,2558,570
单瑕疵图片/杂色/杂色20180922101154对照样本.jpg,8,2,749,2558,518
单瑕疵图片/杂色/杂色20180922101210对照样本.jpg,8,0,914,2560,573
单瑕疵图片/杂色/杂色20180922101217对照样本.jpg,8,8,708,2552,509
单瑕疵图片/杂色/杂色20180922101228对照样本.jpg,8,5,928,2555,512
单瑕疵图片/杂色/杂色20180922101238对照样本.jpg,8,2,1040,2558,556
单瑕疵图片/杂色/杂色20180922101252对照样本.jpg,8,0,755,2560,570
单瑕疵图片/杂色/杂色20180922101306对照样本.jpg,8,0,908,2560,556
单瑕疵图片/杂色/杂色20180922101313对照样本.jpg,8,0,437,2560,515
单瑕疵图片/杂色/杂色20180922101342对照样本.jpg,8,0,822,2560,527
单瑕疵图片/杂色/杂色20180922101349对照样本.jpg,8,0,652,2560,535
单瑕疵图片/杂色/杂色20180922101356对照样本.jpg,8,0,602,2560,532
单瑕疵图片/杂色/杂色20180922101404对照样本.jpg,8,0,1119,2560,542
单瑕疵图片/杂色/杂色20180922101410对照样本.jpg,8,0,925,2560,533
单瑕疵图片/杂色/杂色20180922101433对照样本.jpg,8,0,958,2560,547
单瑕疵图片/杂色/杂色20180922101440对照样本.jpg,8,0,481,2560,521
单瑕疵图片/杂色/杂色20180922101502对照样本.jpg,8,0,831,2560,530
单瑕疵图片/杂色/杂色20180922101518对照样本.jpg,8,0,525,2560,494
单瑕疵图片/杂色/杂色20180922101525对照样本.jpg,8,0,1034,2560,538
单瑕疵图片/杂色/杂色20180922101532对照样本.jpg,8,0,802,2560,529
单瑕疵图片/杂色/杂色20180922101625对照样本.jpg,8,0,652,2560,738
单瑕疵图片/杂色/杂色20180922101639对照样本.jpg,8,0,775,2560,600
单瑕疵图片/杂色/杂色20180922101646对照样本.jpg,8,0,449,2560,591
单瑕疵图片/杂色/杂色20180922101700对照样本.jpg,8,0,781,2560,603
单瑕疵图片/杂色/杂色20180922101707对照样本.jpg,8,0,525,2560,594
单瑕疵图片/杂色/杂色20180922101722对照样本.jpg,8,0,678,2560,612
单瑕疵图片/杂色/杂色20180922101757对照样本.jpg,8,0,864,2560,655
单瑕疵图片/杂色/杂色20180922101827对照样本.jpg,8,0,787,2560,674
单瑕疵图片/杂色/杂色20180922101835对照样本.jpg,8,0,687,2560,709
单瑕疵图片/杂色/杂色20180922101844对照样本.jpg,8,0,1034,2560,621
单瑕疵图片/杂色/杂色20180922101851对照样本.jpg,8,0,522,2560,683
单瑕疵图片/杂色/杂色20180922101914对照样本.jpg,8,0,799,2560,644
单瑕疵图片/杂色/杂色20180922101921对照样本.jpg,8,0,784,2560,615
单瑕疵图片/杂色/杂色20180922101932对照样本.jpg,8,0,1075,2560,597
单瑕疵图片/杂色/杂色20180922101947对照样本.jpg,8,0,537,2560,691
单瑕疵图片/杂色/杂色20180922102001对照样本.jpg,8,0,669,2560,680
单瑕疵图片/杂色/杂色20180922102007对照样本.jpg,8,2,1046,2558,668
单瑕疵图片/杂色/杂色20180922102014对照样本.jpg,8,0,496,2560,694
单瑕疵图片/杂色/杂色20180922102021对照样本.jpg,8,0,796,2560,679
单瑕疵图片/杂色/杂色20180922102032对照样本.jpg,8,0,934,2560,668
单瑕疵图片/杂色/杂色20180922102039对照样本.jpg,8,0,625,2560,683
单瑕疵图片/杂色/杂色20180922102102对照样本.jpg,8,0,634,2560,683
单瑕疵图片/杂色/杂色20180922102502对照样本.jpg,8,0,681,2560,712
单瑕疵图片/杂色/杂色20180922102509对照样本.jpg,8,0,855,2560,682
单瑕疵图片/杂色/杂色20180922102530对照样本.jpg,8,0,543,2560,709
单瑕疵图片/杂色/杂色20180922102555对照样本.jpg,8,0,696,2560,594
单瑕疵图片/杂色/杂色20180922102603对照样本.jpg,8,0,731,2560,600
单瑕疵图片/杂色/杂色20180922102613对照样本.jpg,8,0,814,2560,594
单瑕疵图片/杂色/杂色20180922102628对照样本.jpg,8,2,872,2558,613
单瑕疵图片/杂色/杂色20180922102645对照样本.jpg,8,0,899,2560,605
单瑕疵图片/杂色/杂色20180922102725对照样本.jpg,8,0,1067,2560,625
单瑕疵图片/杂色/杂色20180922102732对照样本.jpg,8,0,984,2560,595
单瑕疵图片/杂色/杂色20180922102741对照样本.jpg,8,0,564,2560,658
单瑕疵图片/杂色/杂色20180922102748对照样本.jpg,8,2,825,2558,609
单瑕疵图片/杂色/杂色20180922102927对照样本.jpg,8,0,525,2560,656
单瑕疵图片/杂色/杂色20180922102947对照样本.jpg,8,0,802,2560,620
单瑕疵图片/杂色/杂色20180922102955对照样本.jpg,8,0,1064,2560,597
单瑕疵图片/杂色/杂色20180922103014对照样本.jpg,8,0,767,2560,635
单瑕疵图片/杂色/杂色20180922103025对照样本.jpg,8,0,567,2560,700
单瑕疵图片/杂色/杂色20180922103039对照样本.jpg,8,0,419,2560,591
单瑕疵图片/杂色/杂色20180922103047对照样本.jpg,8,0,737,2560,600
单瑕疵图片/杂色/杂色20180922103058对照样本.jpg,8,5,1067,2555,694
单瑕疵图片/杂色/杂色20180922103147对照样本.jpg,8,0,611,2560,661
单瑕疵图片/杂色/杂色20180922103156对照样本.jpg,8,2,514,2558,653
单瑕疵图片/杂色/杂色20180922103203对照样本.jpg,8,2,461,2558,650
单瑕疵图片/杂色/杂色20180922103231对照样本.jpg,8,0,1114,2560,691
单瑕疵图片/杂色/杂色20180922103244对照样本.jpg,8,0,537,2560,653
单瑕疵图片/杂色/杂色20180922103259对照样本.jpg,8,0,484,2560,653
单瑕疵图片/杂色/杂色20180922103333对照样本.jpg,8,0,587,2560,650
单瑕疵图片/杂色/杂色20180922103449对照样本.jpg,8,0,975,2560,503
单瑕疵图片/杂色/杂色20180922103457对照样本.jpg,8,0,417,2560,470
单瑕疵图片/杂色/杂色20180922104340对照样本.jpg,8,0,840,2560,490
单瑕疵图片/杂色/杂色20180922104405对照样本.jpg,8,2,1296,2558,491
单瑕疵图片/杂色/杂色20180922104422对照样本.jpg,8,8,705,2552,478
单瑕疵图片/杂色/杂色20180922104433对照样本.jpg,8,2,1111,2558,679
单瑕疵图片/杂色/杂色20180922104508对照样本.jpg,8,0,990,2560,471
单瑕疵图片/杂色/杂色20180922104519对照样本.jpg,8,5,719,2555,495
单瑕疵图片/杂色/杂色20180922104526对照样本.jpg,8,2,355,2558,544
单瑕疵图片/杂色/杂色20180922104534对照样本.jpg,8,5,714,2555,485
单瑕疵图片/杂色/杂色20180922104544对照样本.jpg,8,2,581,2558,521
单瑕疵图片/杂色/杂色20180922104552对照样本.jpg,8,5,1172,2553,480
单瑕疵图片/杂色/杂色20180922104600对照样本.jpg,8,5,678,2555,530
单瑕疵图片/杂色/杂色20180922104634对照样本.jpg,8,5,881,2555,518
单瑕疵图片/杂色/杂色20180922104654对照样本.jpg,8,0,867,2560,611
单瑕疵图片/杂色/杂色20180922104710对照样本.jpg,8,2,464,2558,620
单瑕疵图片/杂色/杂色20180922104719对照样本.jpg,8,0,1196,2560,603
单瑕疵图片/杂色/杂色20180922104728对照样本.jpg,8,2,911,2558,611
单瑕疵图片/杂色/杂色20180922104758对照样本.jpg,8,5,1040,2555,591
单瑕疵图片/杂色/杂色20180922104809对照样本.jpg,8,2,981,2558,574
单瑕疵图片/杂色/杂色20180922104829对照样本.jpg,8,2,825,2558,621
单瑕疵图片/杂色/杂色20180922104845对照样本.jpg,8,2,978,2558,580
单瑕疵图片/杂色/杂色20180922104853对照样本.jpg,8,2,619,2558,642
单瑕疵图片/杂色/杂色20180922104901对照样本.jpg,8,2,843,2558,618
单瑕疵图片/杂色/杂色20180922104909对照样本.jpg,8,2,1008,2558,605
单瑕疵图片/杂色/杂色20180922104916对照样本.jpg,8,0,446,2560,638
单瑕疵图片/杂色/杂色20180922104925对照样本.jpg,8,0,722,2560,577
单瑕疵图片/杂色/杂色20180922104932对照样本.jpg,8,0,908,2560,626
单瑕疵图片/杂色/杂色20180922104948对照样本.jpg,8,0,796,2560,623
单瑕疵图片/杂色/杂色20180922104958对照样本.jpg,8,2,881,2558,644
单瑕疵图片/杂色/杂色20180922105006对照样本.jpg,8,0,696,2560,700
单瑕疵图片/杂色/杂色20180922105012对照样本.jpg,8,2,493,2558,697
单瑕疵图片/杂色/杂色20180922105020对照样本.jpg,8,0,443,2560,674
单瑕疵图片/杂色/杂色20180922110029对照样本.jpg,8,0,652,2560,679
单瑕疵图片/杂色/杂色20180922110049对照样本.jpg,8,0,946,2560,646
单瑕疵图片/杂色/杂色20180922110056对照样本.jpg,8,0,605,2560,578
单瑕疵图片/杂色/杂色20180922110106对照样本.jpg,8,2,287,2558,624
单瑕疵图片/杂色/杂色20180922110113对照样本.jpg,8,0,831,2560,597
单瑕疵图片/杂色/杂色20180922110120对照样本.jpg,8,2,590,2558,612
单瑕疵图片/杂色/杂色20180922110956对照样本.jpg,8,5,887,2555,611
单瑕疵图片/杂色/杂色20180922111003对照样本.jpg,8,0,390,2560,632
单瑕疵图片/杂色/杂色20180922111038对照样本.jpg,8,2,1093,2558,641
单瑕疵图片/杂色/杂色20180922111104对照样本.jpg,8,2,1025,2558,591
单瑕疵图片/杂色/杂色20180922111129对照样本.jpg,8,0,952,2560,715
单瑕疵图片/杂色/杂色20180922111227对照样本.jpg,8,0,1064,2560,623
单瑕疵图片/杂色/杂色20180922111315对照样本.jpg,8,2,749,2558,650
单瑕疵图片/杂色/杂色20180922111343对照样本.jpg,8,2,781,2558,644
单瑕疵图片/杂色/杂色20180922111445对照样本.jpg,8,0,772,2560,650
单瑕疵图片/杂色/杂色20180922111501对照样本.jpg,8,2,928,2558,789
单瑕疵图片/杂色/杂色20180922111515对照样本.jpg,8,0,922,2560,662
单瑕疵图片/杂色/杂色20180922111549对照样本.jpg,8,2,628,2558,659
单瑕疵图片/杂色/杂色20180922111620对照样本.jpg,8,2,752,2558,656
单瑕疵图片/杂色/杂色20180922111627对照样本.jpg,8,5,508,2555,717
单瑕疵图片/杂色/杂色20180922111642对照样本.jpg,8,2,517,2558,679
单瑕疵图片/杂色/杂色20180922111649对照样本.jpg,8,8,1140,2552,587
单瑕疵图片/杂色/杂色20180922111657对照样本.jpg,8,5,540,2555,662
单瑕疵图片/杂色/杂色20180922111712对照样本.jpg,8,8,796,2552,614
单瑕疵图片/杂色/杂色20180922111728对照样本.jpg,8,2,643,2558,606
单瑕疵图片/杂色/杂色20180922111736对照样本.jpg,8,5,549,2555,650
单瑕疵图片/杂色/杂色20180922111744对照样本.jpg,8,2,511,2558,644
单瑕疵图片/杂色/杂色20180922111758对照样本.jpg,8,2,567,2558,638
单瑕疵图片/杂色/杂色20180922111806对照样本.jpg,8,2,787,2558,662
单瑕疵图片/杂色/杂色20180922111827对照样本.jpg,8,0,458,2560,632
单瑕疵图片/杂色/杂色20180922111833对照样本.jpg,8,5,814,2555,661
单瑕疵图片/杂色/杂色20180922111843对照样本.jpg,8,5,319,2555,612
单瑕疵图片/杂色/杂色20180922111850对照样本.jpg,8,2,784,2558,641
单瑕疵图片/杂色/杂色20180922111905对照样本.jpg,8,2,252,2558,597
单瑕疵图片/杂色/杂色20180922111913对照样本.jpg,8,5,1061,2555,667
单瑕疵图片/杂色/杂色20180922111927对照样本.jpg,8,2,484,2558,635
单瑕疵图片/杂色/杂色20180922111936对照样本.jpg,8,0,1222,2560,677
单瑕疵图片/杂色/杂色20180922114233对照样本.jpg,8,0,1134,2560,677
单瑕疵图片/杂色/杂色20180922114337对照样本.jpg,8,2,737,2558,647
单瑕疵图片/杂色/杂色20180922114347对照样本.jpg,8,2,1125,2558,594
单瑕疵图片/杂色/杂色20180922114414对照样本.jpg,8,0,1017,2560,634
单瑕疵图片/杂色/杂色20180922114424对照样本.jpg,8,2,602,2558,655
单瑕疵图片/杂色/杂色20180922114437对照样本.jpg,8,5,937,2555,605
单瑕疵图片/杂色/杂色20180922114445对照样本.jpg,8,2,534,2558,602
单瑕疵图片/杂色/杂色20180922114538对照样本.jpg,8,0,919,2560,585
单瑕疵图片/杂色/杂色20180922114546对照样本.jpg,8,8,575,2552,606
单瑕疵图片/杂色/杂色20180922114607对照样本.jpg,8,0,893,2560,610
单瑕疵图片/杂色/杂色20180922134409对照样本.jpg,8,0,1014,2560,268
单瑕疵图片/杂色/杂色20180922134459对照样本.jpg,8,0,642,2560,305
单瑕疵图片/杂色/杂色20180922134506对照样本.jpg,8,0,1452,2560,253
单瑕疵图片/杂色/杂色20180922134513对照样本.jpg,8,0,1258,2560,269
单瑕疵图片/杂色/杂色20180922134527对照样本.jpg,8,0,1049,2560,285
单瑕疵图片/杂色/杂色20180922134534对照样本.jpg,8,0,785,2560,293
单瑕疵图片/杂色/杂色20180922134542对照样本.jpg,8,0,1103,2560,283
单瑕疵图片/杂色/杂色20180922135227对照样本.jpg,8,0,1176,2560,274
单瑕疵图片/杂色/杂色20180922135235对照样本.jpg,8,0,454,2560,335
单瑕疵图片/杂色/杂色20180922135244对照样本.jpg,8,0,752,2560,292
单瑕疵图片/杂色/杂色20180922135302对照样本.jpg,8,0,1091,2560,279
单瑕疵图片/杂色/杂色20180922135317对照样本.jpg,8,0,481,2560,313
单瑕疵图片/杂色/杂色20180922135326对照样本.jpg,8,0,994,2560,271
单瑕疵图片/杂色/杂色20180922135446对照样本.jpg,8,0,711,2560,303
单瑕疵图片/杂色/杂色20180922135457对照样本.jpg,8,0,1050,2560,256
单瑕疵图片/杂色/杂色20180922135503对照样本.jpg,8,0,515,2560,261
单瑕疵图片/杂色/杂色20180922135523对照样本.jpg,8,0,936,2560,263
单瑕疵图片/杂色/杂色20180922135626对照样本.jpg,8,0,1422,2560,258
单瑕疵图片/杂色/杂色20180922140051对照样本.jpg,8,0,1106,2560,279
单瑕疵图片/杂色/杂色20180922140107对照样本.jpg,8,0,670,2560,301
单瑕疵图片/杂色/杂色20180922140114对照样本.jpg,8,0,209,2560,324
单瑕疵图片/杂色/杂色20180922140130对照样本.jpg,8,0,1003,2560,273
单瑕疵图片/杂色/杂色20180922140142对照样本.jpg,8,0,973,2560,274
单瑕疵图片/杂色/杂色20180922140149对照样本.jpg,8,0,983,2560,275
单瑕疵图片/杂色/杂色20180922140217对照样本.jpg,8,0,1215,2560,256
单瑕疵图片/杂色/杂色20180922140247对照样本.jpg,8,0,711,2560,286
单瑕疵图片/杂色/杂色20180922140257对照样本.jpg,8,0,758,2560,276
单瑕疵图片/杂色/杂色20180922140646对照样本.jpg,8,0,979,2560,350
单瑕疵图片/杂色/杂色20180922140705对照样本.jpg,8,0,645,2560,372
单瑕疵图片/杂色/杂色20180922140753对照样本.jpg,8,0,1034,2560,261
单瑕疵图片/杂色/杂色20180922140810对照样本.jpg,8,0,463,2560,309
单瑕疵图片/杂色/杂色20180922140826对照样本.jpg,8,0,842,2560,280
单瑕疵图片/杂色/杂色20180922140834对照样本.jpg,8,0,654,2560,292
单瑕疵图片/杂色/杂色20180922140903对照样本.jpg,8,0,1034,2560,269
单瑕疵图片/杂色/杂色20180922140916对照样本.jpg,8,0,901,2560,277
单瑕疵图片/杂色/杂色20180922140926对照样本.jpg,8,0,656,2560,301
单瑕疵图片/杂色/杂色20180922140935对照样本.jpg,8,0,601,2560,297
单瑕疵图片/杂色/杂色20180922141124对照样本.jpg,8,0,1099,2560,279
单瑕疵图片/杂色/杂色20180922141133对照样本.jpg,8,0,634,2560,282
单瑕疵图片/杂色/杂色20180922141339对照样本.jpg,8,0,1060,2560,275
单瑕疵图片/杂色/杂色20180922141351对照样本.jpg,8,0,1383,2560,283
单瑕疵图片/杂色/杂色20180922141804对照样本.jpg,8,0,866,2560,365
单瑕疵图片/杂色/杂色20180922141812对照样本.jpg,8,0,910,2560,363
单瑕疵图片/杂色/杂色20180922141823对照样本.jpg,8,0,1233,2560,344
单瑕疵图片/杂色/杂色20180922141831对照样本.jpg,8,0,934,2560,369
单瑕疵图片/杂色/杂色20180922141906对照样本.jpg,8,0,436,2560,383
单瑕疵图片/杂色/杂色20180922141915对照样本.jpg,8,0,931,2560,341
单瑕疵图片/杂色/杂色20180922141949对照样本.jpg,8,0,907,2560,340
单瑕疵图片/杂色/杂色20180922142000对照样本.jpg,8,0,843,2560,348
单瑕疵图片/杂色/杂色20180922142015对照样本.jpg,8,0,705,2560,360
单瑕疵图片/杂色/杂色20180922142022对照样本.jpg,8,0,817,2560,342
单瑕疵图片/杂色/杂色20180922142029对照样本.jpg,8,0,903,2560,351
单瑕疵图片/杂色/杂色20180922142038对照样本.jpg,8,0,794,2560,361
单瑕疵图片/杂色/杂色20180922142047对照样本.jpg,8,0,1116,2560,337
单瑕疵图片/杂色/杂色20180922142054对照样本.jpg,8,0,706,2560,374
单瑕疵图片/杂色/杂色20180922142304对照样本.jpg,8,0,563,2560,366
单瑕疵图片/杂色/杂色20180922142348对照样本.jpg,8,0,680,2560,366
单瑕疵图片/杂色/杂色20180922142355对照样本.jpg,8,0,852,2560,361
单瑕疵图片/杂色/杂色20180922142403对照样本.jpg,8,0,809,2560,361
单瑕疵图片/杂色/杂色20180922142415对照样本.jpg,8,0,1150,2560,360
单瑕疵图片/杂色/杂色20180922142601对照样本.jpg,8,0,1090,2560,399
单瑕疵图片/杂色/杂色20180922142653对照样本.jpg,8,0,948,2560,411
单瑕疵图片/杂色/杂色20180922142927对照样本.jpg,8,0,892,2560,406
单瑕疵图片/杂色/杂色20180922143022对照样本.jpg,8,0,896,2560,421
单瑕疵图片/杂色/杂色20180922143039对照样本.jpg,8,0,1150,2560,386
单瑕疵图片/杂色/杂色20180922143144对照样本.jpg,8,0,844,2560,403
单瑕疵图片/杂色/杂色20180922143252对照样本.jpg,8,0,1036,2560,380
单瑕疵图片/杂色/杂色20180922143517对照样本.jpg,8,0,710,2560,428
单瑕疵图片/杂色/杂色20180922143529对照样本.jpg,8,0,865,2560,405
单瑕疵图片/杂色/杂色20180922143546对照样本.jpg,8,0,530,2560,434
单瑕疵图片/杂色/杂色20180922143617对照样本.jpg,8,0,1017,2560,414
单瑕疵图片/杂色/杂色20180922143628对照样本.jpg,8,0,848,2560,410
单瑕疵图片/杂色/杂色20180922143646对照样本.jpg,8,0,1087,2560,390
单瑕疵图片/杂色/杂色20180922143658对照样本.jpg,8,0,1203,2560,391
单瑕疵图片/杂色/杂色20180922143717对照样本.jpg,8,0,871,2560,413
单瑕疵图片/杂色/杂色20180922143959对照样本.jpg,8,0,926,2560,454
单瑕疵图片/杂色/杂色20180922144010对照样本.jpg,8,0,919,2560,456
单瑕疵图片/杂色/杂色20180922144019对照样本.jpg,8,0,1102,2560,434
单瑕疵图片/杂色/杂色20180922144027对照样本.jpg,8,0,772,2560,461
单瑕疵图片/杂色/杂色20180922144041对照样本.jpg,8,0,716,2560,477
单瑕疵图片/杂色/杂色20180922144135对照样本.jpg,8,0,791,2560,370
单瑕疵图片/杂色/杂色20180922144147对照样本.jpg,8,0,1140,2560,340
单瑕疵图片/杂色/杂色20180922144201对照样本.jpg,8,0,965,2560,361
单瑕疵图片/杂色/杂色20180922144237对照样本.jpg,8,0,763,2560,382
单瑕疵图片/杂色/杂色20180922144425对照样本.jpg,8,0,773,2560,370
单瑕疵图片/杂色/杂色20180922144528对照样本.jpg,8,0,807,2560,354
单瑕疵图片/杂色/杂色20180922144539对照样本.jpg,8,0,551,2560,371
单瑕疵图片/杂色/杂色20180922144614对照样本.jpg,8,0,1230,2560,356
单瑕疵图片/杂色/杂色20180922144626对照样本.jpg,8,0,1062,2560,359
单瑕疵图片/杂色/杂色20180922144640对照样本.jpg,8,0,942,2560,364
单瑕疵图片/杂色/杂色20180922144749对照样本.jpg,8,0,662,2560,313
单瑕疵图片/杂色/杂色20180922144805对照样本.jpg,8,0,826,2560,298
单瑕疵图片/杂色/杂色20180922144812对照样本.jpg,8,0,593,2560,317
单瑕疵图片/杂色/杂色20180922144927对照样本.jpg,8,0,994,2560,285
单瑕疵图片/杂色/杂色20180922144936对照样本.jpg,8,0,1327,2560,272
单瑕疵图片/杂色/杂色20180922144950对照样本.jpg,8,0,450,2560,312
单瑕疵图片/杂色/杂色20180922145006对照样本.jpg,8,0,1246,2560,271
单瑕疵图片/杂色/杂色20180922145014对照样本.jpg,8,0,454,2560,320
单瑕疵图片/杂色/杂色20180922145829对照样本.jpg,8,0,820,2560,302
单瑕疵图片/杂色/杂色20180922145839对照样本.jpg,8,0,1300,2560,282
单瑕疵图片/杂色/杂色20180922150240对照样本.jpg,8,0,752,2560,319
单瑕疵图片/杂色/杂色20180922150339对照样本.jpg,8,0,1443,2560,289
单瑕疵图片/杂色/杂色20180922150448对照样本.jpg,8,0,854,2560,253
单瑕疵图片/杂色/杂色20180922150456对照样本.jpg,8,0,1512,2560,254
单瑕疵图片/杂色/杂色20180922150527对照样本.jpg,8,0,596,2560,311
单瑕疵图片/杂色/杂色20180922150538对照样本.jpg,8,0,836,2560,282
单瑕疵图片/杂色/杂色20180922150551对照样本.jpg,8,0,1203,2560,281
单瑕疵图片/杂色/杂色20180922150601对照样本.jpg,8,0,851,2560,291
单瑕疵图片/杂色/杂色20180922150611对照样本.jpg,8,0,1186,2560,285
单瑕疵图片/杂色/杂色20180922150620对照样本.jpg,8,0,736,2560,302
单瑕疵图片/杂色/杂色20180922150630对照样本.jpg,8,0,632,2560,311
单瑕疵图片/杂色/杂色20180922150639对照样本.jpg,8,0,1046,2560,284
单瑕疵图片/杂色/杂色20180922150705对照样本.jpg,8,0,1083,2560,278
单瑕疵图片/杂色/杂色20180922150714对照样本.jpg,8,0,517,2560,325
单瑕疵图片/杂色/杂色20180922150729对照样本.jpg,8,0,1069,2560,285
单瑕疵图片/杂色/杂色20180922150803对照样本.jpg,8,0,1464,2560,302
单瑕疵图片/杂色/杂色20180922150903对照样本.jpg,8,0,564,2560,309
单瑕疵图片/杂色/杂色20180922150915对照样本.jpg,8,0,922,2560,286
单瑕疵图片/杂色/杂色20180922150927对照样本.jpg,8,0,970,2560,291
单瑕疵图片/杂色/杂色20180922150935对照样本.jpg,8,0,890,2560,302
单瑕疵图片/杂色/杂色20180922151459对照样本.jpg,8,0,1095,2560,247
单瑕疵图片/杂色/杂色20180922151519对照样本.jpg,8,0,373,2560,275
单瑕疵图片/杂色/杂色20180922151530对照样本.jpg,8,0,1220,2560,261
